,Quarter,County,Price_count,Price_min,Price_mean,Price_max,Price_median,Price_25p,Price_75p,Price_90p,immigrants,private_households,persons_private_households,household_values,investment_country,gdp_growth,gdp_growth_based,gdp_values,population,infliation,infliation_based,unemployment,unemployment_based
112,2011-Q1,Kildare,146,17857,248072.98630136985,3250000,198750.0,144173.25,283904.25,350000.0,53300.0,70763,208522,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
113,2011-Q1,Kilkenny,69,20000,169187.8260869565,800000,160000.0,118723.0,205000.0,246301.20000000004,53300.0,33679,94342,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
114,2011-Q1,Laois,47,10000,142395.10638297873,540000,125000.0,85000.0,164250.0,201799.99999999997,53300.0,28020,79751,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
115,2011-Q1,Leitrim,37,30000,107466.54054054055,232000,118942.0,63000.0,140000.0,157960.0,53300.0,12308,31556,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
116,2011-Q1,Limerick,148,25000,186441.12162162163,830000,174000.0,120000.0,230000.0,310000.0,53300.0,69649,187560,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
117,2011-Q1,Longford,40,13500,101418.6,230000,88105.0,74972.25,131000.0,187242.7,53300.0,14453,38986,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
118,2011-Q1,Louth,120,45000,178120.75833333333,825066,150000.0,120000.0,196250.0,290200.0,53300.0,43972,122339,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
119,2011-Q1,Mayo,88,12000,151878.07954545456,510000,143750.0,87224.0,194750.0,255300.0,53300.0,48070,128492,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
120,2011-Q1,Meath,135,6000,215494.26666666666,665000,190000.0,140969.0,275242.0,355779.8000000001,53300.0,62201,184336,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
121,2011-Q1,Monaghan,27,25000,143508.14814814815,500000,116000.0,83278.0,190000.0,225000.00000000006,53300.0,21264,60473,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
122,2011-Q1,Offaly,62,21000,140429.79032258064,375000,124000.0,90790.0,165000.0,235799.99999999997,53300.0,26750,76274,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
123,2011-Q1,Roscommon,40,30000,130868.5,407500,128876.5,78750.0,164375.0,200755.0,53300.0,23672,63311,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
124,2011-Q1,Sligo,49,35000,227818.693877551,3504000,128571.0,90000.0,190000.0,260760.0,53300.0,24525,63667,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
125,2011-Q1,Tipperary,112,8000,156256.55357142858,581150,132500.0,99375.0,193500.0,284500.0,53300.0,58497,158089,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
126,2011-Q1,Waterford,99,20000,179525.2626262626,750000,160000.0,100660.5,217500.0,343000.0,53300.0,42335,112261,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
127,2011-Q1,Westmeath,65,30000,143733.0923076923,440528,130000.0,90000.0,177605.0,235374.00000000003,53300.0,30739,84869,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
128,2011-Q1,Wexford,99,8000,155641.72727272726,440000,145374.0,90000.0,202500.0,268387.60000000003,53300.0,52652,144349,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
129,2011-Q1,Wicklow,111,6295,269961.5045045045,1000000,220000.0,155752.0,312500.0,507500.0,53300.0,47798,135259,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
130,2011-Q2,Carlow,43,20000,142126.6976744186,457500,130000.0,90000.0,182000.0,230000.0,53300.0,19436,54187,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
131,2011-Q2,Cavan,63,15000,122354.06349206349,450000,112000.0,58931.5,167500.0,226400.0000000001,53300.0,25818,72625,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
132,2011-Q2,Clare,100,9000,153257.06,415506,139675.0,99750.0,195500.0,260000.0,53300.0,42648,115587,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
133,2011-Q2,Cork,509,5200,201721.10805500983,961000,185000.0,130000.0,250000.0,333695.19999999995,53300.0,188019,512300,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
134,2011-Q2,Donegal,121,6250,129030.52066115703,530000,125000.0,72000.0,170000.0,230000.0,53300.0,57964,159139,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
135,2011-Q2,Dublin,1262,6000,309704.2210776545,3100000,245000.0,171000.0,360924.75,555000.0,53300.0,90019,263723,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
136,2011-Q2,Galway,206,15000,208474.1504854369,1970000,166500.0,124250.0,244500.0,327500.0,53300.0,27726,70918,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
137,2011-Q2,Kerry,138,10000,187386.02173913043,1057268,160000.0,112250.0,225000.0,328449.99999999994,53300.0,53306,140975,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
138,2011-Q2,Kildare,162,20000,238132.04320987655,950000,200000.0,144750.0,270000.0,389250.00000000006,53300.0,70763,208522,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
139,2011-Q2,Kilkenny,72,20000,184637.47222222222,1746500,134413.0,99229.0,213500.0,309000.0,53300.0,33679,94342,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
140,2011-Q2,Laois,102,17050,131051.93137254902,970000,115649.5,80750.0,139621.25,198000.00000000012,53300.0,28020,79751,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
141,2011-Q2,Leitrim,34,20000,134935.9705882353,465000,126250.0,100000.0,159647.5,216149.99999999997,53300.0,12308,31556,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
142,2011-Q2,Limerick,176,8000,163253.57954545456,561000,150000.0,92508.25,220375.0,265000.0,53300.0,69649,187560,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
143,2011-Q2,Longford,33,13000,117522.12121212122,385000,84000.0,60600.0,153000.0,251100.80000000005,53300.0,14453,38986,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
144,2011-Q2,Louth,98,24000,149200.193877551,600000,135000.0,80000.0,189250.0,252999.99999999997,53300.0,43972,122339,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
145,2011-Q2,Mayo,87,11000,135535.6091954023,480000,125000.0,70000.0,171250.0,263797.0,53300.0,48070,128492,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
146,2011-Q2,Meath,148,20000,182395.16216216216,630000,163500.0,113750.0,231250.0,301200.00000000006,53300.0,62201,184336,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
147,2011-Q2,Monaghan,45,14000,132607.51111111112,850000,99916.0,70000.0,158150.0,214600.00000000006,53300.0,21264,60473,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
148,2011-Q2,Offaly,40,28000,127928.625,285000,110000.0,85750.0,160000.0,220500.0,53300.0,26750,76274,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
149,2011-Q2,Roscommon,63,20000,110419.03174603175,359000,105000.0,60000.0,141750.0,166600.0,53300.0,23672,63311,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
150,2011-Q2,Sligo,34,20000,127346.08823529411,265000,120000.0,95000.0,153750.0,211292.9,53300.0,24525,63667,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
151,2011-Q2,Tipperary,115,11000,154784.37391304347,420284,140000.0,98750.0,198247.0,265241.2,53300.0,58497,158089,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
152,2011-Q2,Waterford,110,16506,153326.41818181818,490000,132330.0,70000.0,203750.0,290500.00000000006,53300.0,42335,112261,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
153,2011-Q2,Westmeath,98,22250,143323.83673469388,650000,128089.5,80000.0,176005.5,229899.9999999999,53300.0,30739,84869,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
154,2011-Q2,Wexford,144,15000,151215.78472222222,525000,138500.0,94750.0,193875.0,249008.80000000005,53300.0,52652,144349,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
155,2011-Q2,Wicklow,128,7618,249657.40625,900000,219000.0,146968.5,305000.0,437499.99999999994,53300.0,47798,135259,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
156,2011-Q3,Carlow,50,30000,125455.76,380000,107500.0,65269.5,157500.0,207843.2,53300.0,19436,54187,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
157,2011-Q3,Cavan,86,18000,125606.68604651163,350000,110066.0,82194.25,162250.0,200000.0,53300.0,25818,72625,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
158,2011-Q3,Clare,125,25000,157615.816,651000,126000.0,91774.0,195000.0,261324.40000000008,53300.0,42648,115587,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
159,2011-Q3,Cork,544,8750,197430.22977941178,1726844,175000.0,120000.0,237221.25,325000.0,53300.0,188019,512300,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
160,2011-Q3,Donegal,134,12500,122020.95522388059,360000,114768.5,77499.5,156855.0,207000.00000000003,53300.0,57964,159139,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
161,2011-Q3,Dublin,1671,9500,318842.1657690006,4800000,244000.0,167750.0,375000.0,580000.0,53300.0,90019,263723,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
162,2011-Q3,Galway,262,21000,179101.71755725192,821000,153625.0,103000.0,223750.0,299700.0,53300.0,27726,70918,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
163,2011-Q3,Kerry,145,17500,156211.1172413793,539000,150000.0,90000.0,200000.0,261199.99999999994,53300.0,53306,140975,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
164,2011-Q3,Kildare,187,10000,225162.17647058822,1500000,205000.0,141585.5,270000.0,360000.0,53300.0,70763,208522,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
165,2011-Q3,Kilkenny,99,10000,175579.0707070707,900000,140000.0,98750.0,184000.0,280000.00000000006,53300.0,33679,94342,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
166,2011-Q3,Laois,84,18000,114954.77380952382,315000,102160.5,75380.75,149850.0,197500.00000000006,53300.0,28020,79751,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
167,2011-Q3,Leitrim,47,15000,108462.97872340426,425000,76651.0,62500.0,135000.0,165800.0,53300.0,12308,31556,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
168,2011-Q3,Limerick,206,10000,177662.6067961165,1600000,168500.0,105125.0,194500.0,282500.0,53300.0,69649,187560,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
169,2011-Q3,Longford,36,11427,94957.69444444444,232698,90000.0,45000.0,126250.0,186250.0,53300.0,14453,38986,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
170,2011-Q3,Louth,104,30000,156444.35576923078,838365,132000.0,86750.0,195000.0,268000.0000000001,53300.0,43972,122339,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
171,2011-Q3,Mayo,132,5254,127261.93939393939,700000,91500.0,59847.5,174125.0,253500.0000000001,53300.0,48070,128492,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
172,2011-Q3,Meath,164,30000,196514.3719512195,648000,175000.0,119375.0,260500.0,343500.00000000006,53300.0,62201,184336,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
173,2011-Q3,Monaghan,25,35000,133705.68,390000,110000.0,59391.0,180616.0,236731.0,53300.0,21264,60473,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
174,2011-Q3,Offaly,44,50000,142418.4090909091,750000,125000.0,80000.0,174929.5,210500.00000000003,53300.0,26750,76274,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
175,2011-Q3,Roscommon,59,9160,112218.89830508475,378000,100000.0,60000.0,150000.0,192000.00000000003,53300.0,23672,63311,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
176,2011-Q3,Sligo,67,17621,117907.76119402985,389000,101000.0,50550.5,154000.0,224959.99999999997,53300.0,24525,63667,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
177,2011-Q3,Tipperary,125,20000,131202.456,400000,115000.0,71000.0,175000.0,239120.00000000003,53300.0,58497,158089,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
178,2011-Q3,Waterford,131,28000,143455.00763358778,525000,125000.0,70250.0,175000.0,275000.0,53300.0,42335,112261,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
179,2011-Q3,Westmeath,106,15000,133140.72641509434,580000,120000.0,70000.0,156371.75,232650.0,53300.0,30739,84869,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
180,2011-Q3,Wexford,191,15000,136400.96858638743,430000,120000.0,76000.0,170000.0,250000.0,53300.0,52652,144349,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
181,2011-Q3,Wicklow,158,10000,243091.53164556963,960000,206685.5,150000.0,310000.0,395400.00000000023,53300.0,47798,135259,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
182,2011-Q4,Carlow,49,20000,126370.91836734694,865878,100000.0,68000.0,142500.0,201900.0000000001,53300.0,19436,54187,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
183,2011-Q4,Cavan,70,10000,115795.35714285714,325000,107433.0,70000.0,143392.25,201000.0,53300.0,25818,72625,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
184,2011-Q4,Clare,126,9500,156016.55555555556,960000,130000.0,76500.0,197320.0,297500.0,53300.0,42648,115587,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
185,2011-Q4,Cork,664,6000,185602.8810240964,1300000,161750.0,99000.0,230000.0,325306.60000000003,53300.0,188019,512300,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
186,2011-Q4,Donegal,181,7500,127311.16022099447,750000,105000.0,65000.0,158590.0,222000.0,53300.0,57964,159139,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
187,2011-Q4,Dublin,1891,5500,289785.3125330513,11315000,220000.0,150213.5,330000.0,495000.0,53300.0,90019,263723,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
188,2011-Q4,Galway,321,8000,180971.89719626168,2135000,152500.0,95000.0,225000.0,325000.0,53300.0,27726,70918,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
189,2011-Q4,Kerry,183,7000,143417.5355191257,800000,127753.0,73845.5,195000.0,245400.0,53300.0,53306,140975,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
190,2011-Q4,Kildare,303,7500,206399.79207920792,1795000,190000.0,125000.0,225000.0,326960.0000000001,53300.0,70763,208522,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
191,2011-Q4,Kilkenny,114,11000,146059.99122807017,1400000,121250.0,75625.0,154750.0,249100.0,53300.0,33679,94342,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
192,2011-Q4,Laois,94,10000,119905.15957446808,425000,100396.5,75500.0,149375.0,222900.00000000003,53300.0,28020,79751,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
193,2011-Q4,Leitrim,63,18000,98518.63492063493,300000,100000.0,63000.0,127500.0,155196.40000000002,53300.0,12308,31556,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
194,2011-Q4,Limerick,199,7500,144996.77386934674,555000,140000.0,70000.0,195500.0,246504.80000000005,53300.0,69649,187560,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
195,2011-Q4,Longford,33,20000,88726.30303030302,250000,70484.0,40000.0,135000.0,179000.0,53300.0,14453,38986,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
196,2011-Q4,Louth,140,9523,146551.88571428572,1200000,123750.0,80000.0,180925.0,230127.7,53300.0,43972,122339,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
197,2011-Q4,Mayo,155,15000,145508.87096774194,800000,120000.0,68500.0,180000.0,260000.0,53300.0,48070,128492,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
198,2011-Q4,Meath,171,30165,197238.6783625731,2260000,161000.0,106500.0,235500.0,347500.0,53300.0,62201,184336,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
199,2011-Q4,Monaghan,52,20000,119868.82692307692,270000,121669.0,80000.0,155000.0,187290.0,53300.0,21264,60473,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
200,2011-Q4,Offaly,65,10000,122609.61538461539,580000,96916.0,63000.0,150000.0,228000.0,53300.0,26750,76274,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
201,2011-Q4,Roscommon,71,12000,85865.92957746479,430000,70000.0,48750.0,111387.0,160612.0,53300.0,23672,63311,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
202,2011-Q4,Sligo,84,15000,186362.58333333334,5559481,110132.0,66525.0,157500.0,232400.0000000001,53300.0,24525,63667,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
203,2011-Q4,Tipperary,144,10000,128148.75694444444,541000,108750.0,65000.0,165000.0,235000.0,53300.0,58497,158089,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
204,2011-Q4,Waterford,167,7000,134474.8622754491,800000,115000.0,63750.0,164537.5,234000.00000000006,53300.0,42335,112261,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
205,2011-Q4,Westmeath,100,5500,125117.58,465000,125000.0,77500.0,150000.0,207343.2,53300.0,30739,84869,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
206,2011-Q4,Wexford,192,10000,136996.421875,425000,125000.0,86500.0,163496.25,229050.00000000006,53300.0,52652,144349,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
207,2011-Q4,Wicklow,179,25000,232442.73184357543,1010000,198000.0,120000.0,283500.0,405000.0000000004,53300.0,47798,135259,106,23664920000,1,3153.3365764033724,45072.58,4585000,1.2,3962.0174727148105,15.4,15949.823100558038
